RecordId,CreationDate,RecordType,Operation,UserId,AuditData,AssociatedAdminUnits,AssociatedAdminUnitsNames
24de5ea0-77a4-41dc-9e57-6f3557dc88e6,2025-07-16T08:20:50.093104Z,1,CompanyLinkUsed,adi.putra@nusantaraenergy.co.id,"{""AADSessionId"": ""436e581f-5a68-4f95-95a5-c892cad83c50"", ""AppAccessContext"": {""AADSessionId"": ""b07e5faf-3cb6-4889-81ff-247329fc4203""}, ""IssuedAtTime"": ""2025-07-16T08:32:19.138945Z"", ""UniqueTokenId"": ""57d24c33-ad31-457f"", ""CreationTime"": ""2025-07-16T08:37:19.138945Z"", ""Id"": ""35687d7e-1c57-4cc7-9761-674ec40519c5"", ""Operation"": ""CompanyLinkUsed"", ""OrganizationId"": ""8da1d9e2-9c37-45e2-8635-26d86e89e9ee"", ""RecordType"": 1, ""ResultStatus"": ""True"", ""UserKey"": ""adi.putra@nusantaraenergy.co.id"", ""UserType"": 2, ""Version"": 1, ""Workload"": ""Exchange"", ""ClientIP"": ""10.0.1.120"", ""ObjectId"": ""outlook.com/Exchange Hosted Orgs/NusantaraEnergy/CompanyLinkUsed"", ""UserId"": ""adi.putra@nusantaraenergy.co.id"", ""AppId"": ""930c51bb-aecd-4c15-be48-a13b974c6d36"", ""AppPoolName"": ""MSExchangeOWAAppPool"", ""ExternalAccess"": false, ""OrganizationName"": ""nusantaraenergy.co.id"", ""OriginatingServer"": ""NE-IDNMBX01"", ""RequestId"": ""e9a1c318-47a3-42cd-87ee-eba319b40c1b"", ""SessionId"": ""0d276a03-e620-4401-bcde-23ea3cd33413"", ""TokenObjectId"": ""d9313c4b-81d0-4d76-8be0-e742c44cb7b0"", ""TokenTenantId"": ""7aa33352-631c-4ed9-b1ac-c4b5aaffad68""}",,
0cb3435f-deba-4c81-a64c-2c4bafb62bd2,2025-07-16T08:20:50.101390Z,1,FileModifiedExtended,darmawan.teja@nusantaraenergy.co.id,"{""AADSessionId"": ""a082794f-63bc-470e-8ec0-19fd03646415"", ""AppAccessContext"": {""AADSessionId"": ""41e37456-c6f9-4b7c-aeea-6ee77750214b""}, ""IssuedAtTime"": ""2025-07-16T08:32:19.139148Z"", ""UniqueTokenId"": ""b7a94fa3-2ecf-47e2"", ""CreationTime"": ""2025-07-16T08:37:19.139148Z"", ""Id"": ""0e8c7071-43d8-47ee-8ce3-632400efc33e"", ""Operation"": ""FileModifiedExtended"", ""OrganizationId"": ""11c1a8d7-f029-405c-87b5-fcd231764a5a"", ""RecordType"": 1, ""ResultStatus"": ""True"", ""UserKey"": ""darmawan.teja@nusantaraenergy.co.id"", ""UserType"": 2, ""Version"": 1, ""Workload"": ""Exchange"", ""ClientIP"": ""10.0.3.21"", ""ObjectId"": ""outlook.com/Exchange Hosted Orgs/NusantaraEnergy/FileModifiedExtended"", ""UserId"": ""darmawan.teja@nusantaraenergy.co.id"", ""AppId"": ""d0015dec-7ddf-4945-b41e-f0b6be1a7769"", ""AppPoolName"": ""MSExchangeOWAAppPool"", ""ExternalAccess"": false, ""OrganizationName"": ""nusantaraenergy.co.id"", ""OriginatingServer"": ""NE-IDNMBX01"", ""RequestId"": ""d328c21b-04df-4c48-a949-26249d8041de"", ""SessionId"": ""7aec60ed-52e6-4ba9-b045-c191a63ec6d2"", ""TokenObjectId"": ""2e0778c2-a8f3-4664-a1b8-149d913c56d2"", ""TokenTenantId"": ""9ccc3649-6867-4c24-a8c0-b267bcc8257f""}",,
f9662eb0-b7b5-4876-91bc-d7997cc4214c,2025-07-16T08:20:50.086100Z,1,Set-InboxRule,darmawan.teja@nusantaraenergy.co.id,"{""AADSessionId"": ""e86e71df-83b7-4da9-89ae-a1ba00326b1e"", ""AppAccessContext"": {""AADSessionId"": ""f78b6794-c551-4302-9ea5-015edfb217f5""}, ""IssuedAtTime"": ""2025-07-16T08:32:19.139472Z"", ""UniqueTokenId"": ""7eefeb94-7122-48bc"", ""CreationTime"": ""2025-07-16T08:37:19.139472Z"", ""Id"": ""9d372fb7-7c7d-4084-ae43-8032be036da3"", ""Operation"": ""Set-InboxRule"", ""OrganizationId"": ""fe10244e-c93f-4166-bd3b-d4367c8da1a4"", ""RecordType"": 1, ""ResultStatus"": ""True"", ""UserKey"": ""darmawan.teja@nusantaraenergy.co.id"", ""UserType"": 2, ""Version"": 1, ""Workload"": ""Exchange"", ""ClientIP"": ""10.0.2.248"", ""ObjectId"": ""outlook.com/Exchange Hosted Orgs/NusantaraEnergy/Set-InboxRule"", ""UserId"": ""darmawan.teja@nusantaraenergy.co.id"", ""AppId"": ""31b87e0d-5381-48a5-8512-114efc4e5b1f"", ""AppPoolName"": ""MSExchangeOWAAppPool"", ""ExternalAccess"": false, ""OrganizationName"": ""nusantaraenergy.co.id"", ""OriginatingServer"": ""NE-IDNMBX01"", ""RequestId"": ""ecf6722d-0b3c-4787-8b84-08fa7d5afe3b"", ""SessionId"": ""fce43acf-9e56-497b-b6b6-cc8c810c69f3"", ""TokenObjectId"": ""1a5862ce-e9f1-4395-9535-2e89ae6eb218"", ""TokenTenantId"": ""d074236d-a849-4447-a28e-80e41e7f9c9d""}",,
6c1ce2e5-1f0c-4e4d-8a7a-c3b47a124ada,2025-07-02T17:38:00Z,1,MailItemsAccessed,sari.wulandari@nusantaraenergy.co.id,"{""AADSessionId"": ""0a9aa917-d78b-45b0-8996-c0a980e41ec3"", ""AppAccessContext"": {""AADSessionId"": ""d2ab67b5-9190-47af-92a0-18aa82fc3962""}, ""IssuedAtTime"": ""2025-07-16T08:32:19.139632Z"", ""UniqueTokenId"": ""97411213-7314-488d"", ""CreationTime"": ""2025-07-16T08:37:19.139632Z"", ""Id"": ""cac0f8fc-b47d-4c3d-8206-8f8f1c0c12fa"", ""Operation"": ""MailItemsAccessed"", ""OrganizationId"": ""7aea2390-2072-47fc-8b89-adb4b6419ac6"", ""RecordType"": 1, ""ResultStatus"": ""True"", ""UserKey"": ""sari.wulandari@nusantaraenergy.co.id"", ""UserType"": 2, ""Version"": 1, ""Workload"": ""Exchange"", ""ClientIP"": ""10.0.7.141"", ""ObjectId"": ""outlook.com/Exchange Hosted Orgs/NusantaraEnergy/MailItemsAccessed"", ""UserId"": ""sari.wulandari@nusantaraenergy.co.id"", ""AppId"": ""8b0e283e-dd30-4970-ba59-d88a09d5fb35"", ""AppPoolName"": ""MSExchangeOWAAppPool"", ""ExternalAccess"": true, ""OrganizationName"": ""nusantaraenergy.co.id"", ""OriginatingServer"": ""NE-IDNMBX01"", ""RequestId"": ""e5cab957-3404-4cc9-91ab-fae461ecaae4"", ""SessionId"": ""220d992d-0de2-4e78-b706-fc3d9b43fd26"", ""TokenObjectId"": ""5e5c7342-7a91-4894-a946-9ea801073765"", ""TokenTenantId"": ""e8b5c6b2-71be-4a23-bcb1-d9bd13bc9975""}",,
d736dd0e-619d-40d4-9d09-5d0a0c683dde,2025-07-16T08:20:50.085628Z,1,AnonymousLinkUpdated,ratna.siregar@nusantaraenergy.co.id,"{""AADSessionId"": ""7da0e9c6-f0aa-4e71-a75d-5096d1e83206"", ""AppAccessContext"": {""AADSessionId"": ""bdc7ef5c-e3c4-42a3-a5d2-05b6575ecf2e""}, ""IssuedAtTime"": ""2025-07-16T08:32:19.139775Z"", ""UniqueTokenId"": ""a52fd0cd-a406-414a"", ""CreationTime"": ""2025-07-16T08:37:19.139775Z"", ""Id"": ""3d0203f5-3eb6-470c-88fd-4f11e5134fcd"", ""Operation"": ""AnonymousLinkUpdated"", ""OrganizationId"": ""a5a572a8-c9a6-4b30-91c9-e4591e093ec5"", ""RecordType"": 1, ""ResultStatus"": ""True"", ""UserKey"": ""ratna.siregar@nusantaraenergy.co.id"", ""UserType"": 2, ""Version"": 1, ""Workload"": ""Exchange"", ""ClientIP"": ""10.0.1.160"", ""ObjectId"": ""outlook.com/Exchange Hosted Orgs/NusantaraEnergy/AnonymousLinkUpdated"", ""UserId"": ""ratna.siregar@nusantaraenergy.co.id"", ""AppId"": ""9d9e9250-8c45-4e23-a497-96fed4d920fb"", ""AppPoolName"": ""MSExchangeOWAAppPool"", ""ExternalAccess"": false, ""OrganizationName"": ""nusantaraenergy.co.id"", ""OriginatingServer"": ""NE-IDNMBX01"", ""RequestId"": ""72b1bbba-75a3-4723-bf8b-98decaa79dd1"", ""SessionId"": ""5f84a102-8e1e-4f7f-9dd1-0988ac4f35ab"", ""TokenObjectId"": ""d31f647a-0cae-4c0e-b6d6-362c450c23c9"", ""TokenTenantId"": ""ec4d3796-3e06-42d1-8442-9fbeeb9436f9""}",,
b3b09de5-f5c8-4eef-9dd9-4ca0a3ab38a9,2025-07-02T17:42:00Z,1,ListViewed,sari.wulandari@nusantaraenergy.co.id,"{""AADSessionId"": ""029cb7d7-3006-46f9-8f8b-df8e73429961"", ""AppAccessContext"": {""AADSessionId"": ""6af99f80-e0c0-45bc-b20a-956ca2c73c65""}, ""IssuedAtTime"": ""2025-07-16T08:32:19.139928Z"", ""UniqueTokenId"": ""940b8450-cb31-462d"", ""CreationTime"": ""2025-07-16T08:37:19.139928Z"", ""Id"": ""9cfe8c70-c017-4db9-856b-763e168a340a"", ""Operation"": ""ListViewed"", ""OrganizationId"": ""d7155277-339d-479b-9a58-7665f64a4079"", ""RecordType"": 1, ""ResultStatus"": ""True"", ""UserKey"": ""sari.wulandari@nusantaraenergy.co.id"", ""UserType"": 2, ""Version"": 1, ""Workload"": ""Exchange"", ""ClientIP"": ""10.0.3.254"", ""ObjectId"": ""outlook.com/Exchange Hosted Orgs/NusantaraEnergy/ListViewed"", ""UserId"": ""sari.wulandari@nusantaraenergy.co.id"", ""AppId"": ""c8ea8218-de0f-45cf-a022-45367d31f7a8"", ""AppPoolName"": ""MSExchangeOWAAppPool"", ""ExternalAccess"": true, ""OrganizationName"": ""nusantaraenergy.co.id"", ""OriginatingServer"": ""NE-IDNMBX01"", ""RequestId"": ""4dab0805-b2aa-41c4-8968-befa65401628"", ""SessionId"": ""a24ee207-32dc-448a-b5c6-fd7ac1bc6a6a"", ""TokenObjectId"": ""a1d4b1b3-9302-410e-9235-b388a54da6af"", ""TokenTenantId"": ""035c2513-c7eb-49b4-a443-6f3e8cb375e2""}",,
d93edfff-eb0a-4c7a-9619-c3016e316add,2025-07-02T15:44:00Z,1,SendOnBehalf,darmawan.teja@nusantaraenergy.co.id,"{""AADSessionId"": ""606f9ef7-fe67-4d31-8a07-1bd37e23c419"", ""AppAccessContext"": {""AADSessionId"": ""fe1ba82c-ac6b-41fb-a75b-014c16628fec""}, ""IssuedAtTime"": ""2025-07-16T08:32:19.140148Z"", ""UniqueTokenId"": ""0de1c199-acbc-4c0d"", ""CreationTime"": ""2025-07-16T08:37:19.140148Z"", ""Id"": ""c891147e-cc87-4a04-a11a-35a0e2cbf9dd"", ""Operation"": ""SendOnBehalf"", ""OrganizationId"": ""ff0a4a26-5a21-4eed-8621-fdeeea529930"", ""RecordType"": 1, ""ResultStatus"": ""True"", ""UserKey"": ""darmawan.teja@nusantaraenergy.co.id"", ""UserType"": 2, ""Version"": 1, ""Workload"": ""Exchange"", ""ClientIP"": ""10.0.7.94"", ""ObjectId"": ""outlook.com/Exchange Hosted Orgs/NusantaraEnergy/SendOnBehalf"", ""UserId"": ""darmawan.teja@nusantaraenergy.co.id"", ""AppId"": ""1a50d0b2-f153-492a-9c1c-ff2bf649518d"", ""AppPoolName"": ""MSExchangeOWAAppPool"", ""ExternalAccess"": false, ""OrganizationName"": ""nusantaraenergy.co.id"", ""OriginatingServer"": ""NE-IDNMBX01"", ""RequestId"": ""de909954-39a7-4373-852a-18019ba5f310"", ""SessionId"": ""d89784a4-0f30-4101-9596-a521f95b8162"", ""TokenObjectId"": ""8a2bfc79-49d0-4dde-91c9-0bc308c14244"", ""TokenTenantId"": ""b2a051d1-316b-4fcf-9629-02a54ad0daf6""}",,
9e2485ff-915d-491c-8e83-23c63f21f5f7,2025-07-16T08:20:50.082189Z,1,Remove-InboxRule,adi.putra@nusantaraenergy.co.id,"{""AADSessionId"": ""6932af7c-9ae0-442f-bdc3-9913360730e3"", ""AppAccessContext"": {""AADSessionId"": ""2bac84ca-2622-4c9b-aae1-9622b7128d36""}, ""IssuedAtTime"": ""2025-07-16T08:32:19.141110Z"", ""UniqueTokenId"": ""b4962041-11e0-4d26"", ""CreationTime"": ""2025-07-16T08:37:19.141110Z"", ""Id"": ""f629821e-d185-41a0-ad87-d65a805ae667"", ""Operation"": ""Remove-InboxRule"", ""OrganizationId"": ""d1e38466-c689-40e6-b97d-2be95c3062fb"", ""RecordType"": 1, ""ResultStatus"": ""True"", ""UserKey"": ""adi.putra@nusantaraenergy.co.id"", ""UserType"": 2, ""Version"": 1, ""Workload"": ""Exchange"", ""ClientIP"": ""10.0.4.32"", ""ObjectId"": ""outlook.com/Exchange Hosted Orgs/NusantaraEnergy/Remove-InboxRule"", ""UserId"": ""adi.putra@nusantaraenergy.co.id"", ""AppId"": ""5219ed6f-1d20-4c92-84de-3fab0311d691"", ""AppPoolName"": ""MSExchangeOWAAppPool"", ""ExternalAccess"": false, ""OrganizationName"": ""nusantaraenergy.co.id"", ""OriginatingServer"": ""NE-IDNMBX01"", ""RequestId"": ""93ee2bc7-412f-4763-ba6c-01fa1a0e5013"", ""SessionId"": ""9a672aa2-5aa1-4e57-9f39-bd531cc55a65"", ""TokenObjectId"": ""1f07e399-b10d-4961-af35-9fc7d8551121"", ""TokenTenantId"": ""45aa46ba-e754-4d56-a5cb-e0c921c1fa87""}",,
5653e1f9-a3f6-4f05-8f88-35e5bdb777a6,2025-07-16T08:20:50.092876Z,1,FileAccessedExtended,darmawan.teja@nusantaraenergy.co.id,"{""AADSessionId"": ""e2463783-bb27-4aa1-979a-bc8620f6507a"", ""AppAccessContext"": {""AADSessionId"": ""3d4e7190-6ed1-4a33-a7f6-3d0b1ac8701e""}, ""IssuedAtTime"": ""2025-07-16T08:32:19.141561Z"", ""UniqueTokenId"": ""1e63bb6b-1123-4edc"", ""CreationTime"": ""2025-07-16T08:37:19.141561Z"", ""Id"": ""0f4fa90b-e2b7-4e75-8a09-d9f7815bdd3c"", ""Operation"": ""FileAccessedExtended"", ""OrganizationId"": ""8732a452-99ee-457c-a830-e9f6cfc01d3c"", ""RecordType"": 1, ""ResultStatus"": ""True"", ""UserKey"": ""darmawan.teja@nusantaraenergy.co.id"", ""UserType"": 2, ""Version"": 1, ""Workload"": ""Exchange"", ""ClientIP"": ""10.0.5.150"", ""ObjectId"": ""outlook.com/Exchange Hosted Orgs/NusantaraEnergy/FileAccessedExtended"", ""UserId"": ""darmawan.teja@nusantaraenergy.co.id"", ""AppId"": ""1654b26a-7f12-48a6-8412-28b5f34ac94c"", ""AppPoolName"": ""MSExchangeOWAAppPool"", ""ExternalAccess"": false, ""OrganizationName"": ""nusantaraenergy.co.id"", ""OriginatingServer"": ""NE-IDNMBX01"", ""RequestId"": ""74d2217e-d48f-40d5-bce4-8217ff1caf44"", ""SessionId"": ""be275430-d0b7-4cbc-b65d-f0d260dbfa68"", ""TokenObjectId"": ""de410054-c5d8-4412-9433-10ee4b50640d"", ""TokenTenantId"": ""a0e6322d-16de-40b3-bb1f-3c78550f6c95""}",,
fbb052a7-400e-4e53-bc14-92e879ff99bb,2025-07-02T16:20:00Z,1,UserLoginFailed,sari.wulandari@nusantaraenergy.co.id,"{""AADSessionId"": ""e742e820-55c4-467d-84bb-75ffafaf1f4c"", ""AppAccessContext"": {""AADSessionId"": ""0c0ab390-aa28-4f19-80e0-bdd935a58fa2""}, ""IssuedAtTime"": ""2025-07-16T08:32:19.141799Z"", ""UniqueTokenId"": ""7d8bef8a-6986-4263"", ""CreationTime"": ""2025-07-16T08:37:19.141799Z"", ""Id"": ""39bb44b7-c593-46f4-a43f-206688d98e2f"", ""Operation"": ""UserLoginFailed"", ""OrganizationId"": ""b81e14bb-01d6-4e40-9920-dbe566471736"", ""RecordType"": 1, ""ResultStatus"": ""True"", ""UserKey"": ""sari.wulandari@nusantaraenergy.co.id"", ""UserType"": 2, ""Version"": 1, ""Workload"": ""Exchange"", ""ClientIP"": ""10.0.8.76"", ""ObjectId"": ""outlook.com/Exchange Hosted Orgs/NusantaraEnergy/UserLoginFailed"", ""UserId"": ""sari.wulandari@nusantaraenergy.co.id"", ""AppId"": ""1cd805db-95f4-47be-ad34-d34960b62ff7"", ""AppPoolName"": ""MSExchangeOWAAppPool"", ""ExternalAccess"": true, ""OrganizationName"": ""nusantaraenergy.co.id"", ""OriginatingServer"": ""NE-IDNMBX01"", ""RequestId"": ""6bef1aca-6a9b-4338-8c87-9f6133687101"", ""SessionId"": ""0275eecf-23dd-4bc9-91e3-47aa709c1ba5"", ""TokenObjectId"": ""89590140-4950-4a02-a0ac-602f43d73bab"", ""TokenTenantId"": ""eeb81a9f-e74b-42c9-8b70-f9c5686268e3""}",,
5ac907ba-e2b6-4aa9-a0cd-288c046fad9e,2025-07-02T16:58:00Z,1,MoveToDeletedItems,darmawan.teja@nusantaraenergy.co.id,"{""AADSessionId"": ""bb9ff2ff-76c4-4852-8c3b-bf3a18b04dff"", ""AppAccessContext"": {""AADSessionId"": ""143a6888-2299-46b6-bdc4-32f2f7efb626""}, ""IssuedAtTime"": ""2025-07-16T08:32:19.141981Z"", ""UniqueTokenId"": ""aa042a87-d1be-4e64"", ""CreationTime"": ""2025-07-16T08:37:19.141981Z"", ""Id"": ""41fe0ae9-a7fc-4e37-adb4-f3391f53f7f5"", ""Operation"": ""MoveToDeletedItems"", ""OrganizationId"": ""9fc2aa29-5773-43f7-91cc-2db274cf910b"", ""RecordType"": 1, ""ResultStatus"": ""True"", ""UserKey"": ""darmawan.teja@nusantaraenergy.co.id"", ""UserType"": 2, ""Version"": 1, ""Workload"": ""Exchange"", ""ClientIP"": ""10.0.6.210"", ""ObjectId"": ""outlook.com/Exchange Hosted Orgs/NusantaraEnergy/MoveToDeletedItems"", ""UserId"": ""darmawan.teja@nusantaraenergy.co.id"", ""AppId"": ""6ef73e4d-6236-42e6-beea-ee7977c5c0a6"", ""AppPoolName"": ""MSExchangeOWAAppPool"", ""ExternalAccess"": false, ""OrganizationName"": ""nusantaraenergy.co.id"", ""OriginatingServer"": ""NE-IDNMBX01"", ""RequestId"": ""859eddf8-f0bf-4ea0-bfbc-3c13df46b5fa"", ""SessionId"": ""c298ac12-5114-49e8-b259-8c8e7caf23ef"", ""TokenObjectId"": ""26f4dbc5-8bf8-46f2-8c9e-e2c8c1cfb46c"", ""TokenTenantId"": ""58fcdf93-573d-439f-8f2c-17fe88e008a0""}",,
738ce156-0ea7-4334-8428-2b7f7c6a8ba7,2025-07-02T18:15:00Z,1,ListViewed,adi.putra@nusantaraenergy.co.id,"{""AADSessionId"": ""31a7e2a8-d0e5-4639-8360-e86471fda8ee"", ""AppAccessContext"": {""AADSessionId"": ""b13279bb-aad7-432b-b917-05d03920939b""}, ""IssuedAtTime"": ""2025-07-16T08:32:19.142164Z"", ""UniqueTokenId"": ""b6baee1b-a106-4273"", ""CreationTime"": ""2025-07-16T08:37:19.142164Z"", ""Id"": ""bcf77968-91d7-4777-a02d-128d5dc61325"", ""Operation"": ""ListViewed"", ""OrganizationId"": ""0ba4e6c6-218e-4295-b7e2-a260441bb387"", ""RecordType"": 1, ""ResultStatus"": ""True"", ""UserKey"": ""adi.putra@nusantaraenergy.co.id"", ""UserType"": 2, ""Version"": 1, ""Workload"": ""Exchange"", ""ClientIP"": ""10.0.2.60"", ""ObjectId"": ""outlook.com/Exchange Hosted Orgs/NusantaraEnergy/ListViewed"", ""UserId"": ""adi.putra@nusantaraenergy.co.id"", ""AppId"": ""60ed1a0b-c2c5-430c-9816-428c102bb392"", ""AppPoolName"": ""MSExchangeOWAAppPool"", ""ExternalAccess"": false, ""OrganizationName"": ""nusantaraenergy.co.id"", ""OriginatingServer"": ""NE-IDNMBX01"", ""RequestId"": ""3f68bd8b-d23d-462e-861f-9c2c82b8c3a0"", ""SessionId"": ""98139822-02cf-42d8-b14a-c9c9a7e9ef58"", ""TokenObjectId"": ""4cea609b-faa0-4b74-8733-baa83384d575"", ""TokenTenantId"": ""ac508ec3-d27a-43a3-888b-75e238c763c3""}",,
74e7aa10-cba4-412e-a42f-e9406fdac081,2025-07-16T08:20:50.087513Z,1,MailItemsAccessed,ratna.siregar@nusantaraenergy.co.id,"{""AADSessionId"": ""e38fc378-a25d-400c-827b-bc6de13418d8"", ""AppAccessContext"": {""AADSessionId"": ""faf3dc16-7796-4202-a17e-a4cb411eec78""}, ""IssuedAtTime"": ""2025-07-16T08:32:19.142374Z"", ""UniqueTokenId"": ""ed3b7e91-d31e-40ad"", ""CreationTime"": ""2025-07-16T08:37:19.142374Z"", ""Id"": ""9db0b373-e0e4-4caf-8990-d8bb5df73167"", ""Operation"": ""MailItemsAccessed"", ""OrganizationId"": ""6e427c6e-6582-42e9-990c-d6f51ffbb607"", ""RecordType"": 1, ""ResultStatus"": ""True"", ""UserKey"": ""ratna.siregar@nusantaraenergy.co.id"", ""UserType"": 2, ""Version"": 1, ""Workload"": ""Exchange"", ""ClientIP"": ""10.0.6.188"", ""ObjectId"": ""outlook.com/Exchange Hosted Orgs/NusantaraEnergy/MailItemsAccessed"", ""UserId"": ""ratna.siregar@nusantaraenergy.co.id"", ""AppId"": ""6756fe13-4505-4b1e-b902-c88608d434d6"", ""AppPoolName"": ""MSExchangeOWAAppPool"", ""ExternalAccess"": false, ""OrganizationName"": ""nusantaraenergy.co.id"", ""OriginatingServer"": ""NE-IDNMBX01"", ""RequestId"": ""6eb88ffe-4ae5-49d0-af2c-0afca52c3398"", ""SessionId"": ""3a0e7934-1314-4d77-825d-34bf12b0f50b"", ""TokenObjectId"": ""4fae66d5-219e-4cbd-8d73-e6d512b279ba"", ""TokenTenantId"": ""43c59852-bc4e-42cd-a9a9-3a6d37b14d90""}",,
9c62725c-8193-487a-84a0-791f8462fe86,2025-07-02T16:37:00Z,1,FileRecycled,sari.wulandari@nusantaraenergy.co.id,"{""AADSessionId"": ""811da489-cc6d-4d1a-960f-393837c16da2"", ""AppAccessContext"": {""AADSessionId"": ""08721991-8f08-4e9c-871c-e1966fa77fe0""}, ""IssuedAtTime"": ""2025-07-16T08:32:19.142569Z"", ""UniqueTokenId"": ""65b9ed26-1d11-4685"", ""CreationTime"": ""2025-07-16T08:37:19.142569Z"", ""Id"": ""2e01f8f7-34ad-4d51-be4c-aa13da244bd9"", ""Operation"": ""FileRecycled"", ""OrganizationId"": ""3ed86370-ed35-4b1f-805b-ff5a62fee3a4"", ""RecordType"": 1, ""ResultStatus"": ""True"", ""UserKey"": ""sari.wulandari@nusantaraenergy.co.id"", ""UserType"": 2, ""Version"": 1, ""Workload"": ""Exchange"", ""ClientIP"": ""10.0.8.244"", ""ObjectId"": ""outlook.com/Exchange Hosted Orgs/NusantaraEnergy/FileRecycled"", ""UserId"": ""sari.wulandari@nusantaraenergy.co.id"", ""AppId"": ""b65b9097-72bc-40de-8b05-30ca0b7237d5"", ""AppPoolName"": ""MSExchangeOWAAppPool"", ""ExternalAccess"": true, ""OrganizationName"": ""nusantaraenergy.co.id"", ""OriginatingServer"": ""NE-IDNMBX01"", ""RequestId"": ""82125663-61aa-412c-8e7b-7ed1352ae363"", ""SessionId"": ""0c7ce6ec-3246-4bb4-8c1c-16b3b792b9a8"", ""TokenObjectId"": ""2b6ed018-4df8-481e-8d67-369e00826464"", ""TokenTenantId"": ""41e6e570-9a5c-46e0-b2f7-aec3cc6e7ae3""}",,
ddb24dbd-a14f-44ee-a7e6-640798fb2b9b,2025-07-16T08:20:50.088338Z,1,SendOnBehalf,darmawan.teja@nusantaraenergy.co.id,"{""AADSessionId"": ""36f4c171-f975-4e35-baf6-d80b5f0eb1d2"", ""AppAccessContext"": {""AADSessionId"": ""b105031b-9ba9-4b5e-93bd-6c8923488f06""}, ""IssuedAtTime"": ""2025-07-16T08:32:19.142781Z"", ""UniqueTokenId"": ""b454bff9-757d-4e84"", ""CreationTime"": ""2025-07-16T08:37:19.142781Z"", ""Id"": ""de090235-7388-48f9-b4a9-e17b161d0d07"", ""Operation"": ""SendOnBehalf"", ""OrganizationId"": ""b88c0538-3d75-4cf0-8fd2-75182904894b"", ""RecordType"": 1, ""ResultStatus"": ""True"", ""UserKey"": ""darmawan.teja@nusantaraenergy.co.id"", ""UserType"": 2, ""Version"": 1, ""Workload"": ""Exchange"", ""ClientIP"": ""10.0.6.69"", ""ObjectId"": ""outlook.com/Exchange Hosted Orgs/NusantaraEnergy/SendOnBehalf"", ""UserId"": ""darmawan.teja@nusantaraenergy.co.id"", ""AppId"": ""58a24c59-71e7-489a-bf31-15b7bac5407b"", ""AppPoolName"": ""MSExchangeOWAAppPool"", ""ExternalAccess"": false, ""OrganizationName"": ""nusantaraenergy.co.id"", ""OriginatingServer"": ""NE-IDNMBX01"", ""RequestId"": ""1db511e1-3f93-43e1-b83b-f3d48dbbd1a1"", ""SessionId"": ""2d2a7b27-ce9c-4186-9fc6-1420e8a8fd47"", ""TokenObjectId"": ""8fc1bc8b-5f6a-473e-b231-e5bf48f28974"", ""TokenTenantId"": ""a0abe519-fb2d-4508-b41d-bf3f66763d0d""}",,
164cb339-13fe-4e5b-b21e-2064e4426a0f,2025-07-02T16:48:00Z,1,TeamsSessionStarted,sari.wulandari@nusantaraenergy.co.id,"{""AADSessionId"": ""b420058f-ccc1-41d0-a159-702d7d985642"", ""AppAccessContext"": {""AADSessionId"": ""66243333-6ff9-443d-84cc-3d5cc241fc4d""}, ""IssuedAtTime"": ""2025-07-16T08:32:19.142983Z"", ""UniqueTokenId"": ""bb0286eb-100f-4ff2"", ""CreationTime"": ""2025-07-16T08:37:19.142983Z"", ""Id"": ""c88254fb-e29b-42f7-9732-bb18bc47b72c"", ""Operation"": ""TeamsSessionStarted"", ""OrganizationId"": ""033ae190-d223-49d1-b1f4-0f93be5a0b32"", ""RecordType"": 1, ""ResultStatus"": ""True"", ""UserKey"": ""sari.wulandari@nusantaraenergy.co.id"", ""UserType"": 2, ""Version"": 1, ""Workload"": ""Exchange"", ""ClientIP"": ""10.0.4.96"", ""ObjectId"": ""outlook.com/Exchange Hosted Orgs/NusantaraEnergy/TeamsSessionStarted"", ""UserId"": ""sari.wulandari@nusantaraenergy.co.id"", ""AppId"": ""40f5ad4b-c121-4a8c-9056-78be5760665e"", ""AppPoolName"": ""MSExchangeOWAAppPool"", ""ExternalAccess"": true, ""OrganizationName"": ""nusantaraenergy.co.id"", ""OriginatingServer"": ""NE-IDNMBX01"", ""RequestId"": ""a7f4dcff-4fee-40cf-b2f5-a7ff61ee4560"", ""SessionId"": ""b1f2615c-0406-468c-a3b0-4518c8a2383e"", ""TokenObjectId"": ""769342f6-e770-4a43-9bfa-7678ad77451e"", ""TokenTenantId"": ""f02e2c0c-ca72-4fd6-8469-15a785e39dab""}",,
